"co_pcdt","co_uf_ibge_estabelecimento","nu_ano_competencia","qt_cnes_estabelecimento"
7,51,2010,1
7,51,2011,1
7,51,2012,1
7,51,2013,1
7,51,2014,1
7,51,2015,1
7,51,2016,1
7,51,2017,1
7,51,2018,1
7,51,2019,1
7,52,2008,1
7,52,2009,1
7,52,2010,1
7,52,2011,1
7,52,2012,2
7,52,2013,2
7,52,2014,2
7,52,2015,2
7,52,2016,1
7,52,2017,2
7,52,2018,2
7,52,2019,1
7,53,2012,1
7,53,2013,1
7,53,2014,1
7,53,2015,2
7,53,2016,2
7,53,2017,2
7,53,2018,3
7,53,2019,2
8,11,2012,1
8,11,2013,1
8,11,2014,1
8,11,2015,1
8,11,2016,1
8,11,2017,1
8,11,2018,1
8,11,2019,1
8,12,2010,1
8,12,2011,1
8,12,2012,1
8,12,2013,1
8,12,2014,1
8,12,2015,1
8,12,2016,1
8,12,2017,1
8,12,2018,2
8,12,2019,2
8,13,2010,1
8,13,2011,1
8,13,2012,1
8,13,2013,1
8,13,2014,1
8,13,2015,1
8,13,2016,1
8,13,2017,1
8,13,2018,1
8,13,2019,2
8,14,2010,1
8,14,2012,1
8,14,2013,1
8,14,2014,1
8,14,2015,1
8,14,2016,1
8,14,2017,1
8,14,2018,1
8,14,2019,1
8,15,2010,1
8,15,2011,2
8,15,2012,4
8,15,2013,6
8,15,2014,6
8,15,2015,6
8,15,2016,6
8,15,2017,7
8,15,2018,8
8,15,2019,8
8,16,2010,1
8,16,2011,1
8,16,2012,2
8,16,2013,2
8,16,2014,1
8,16,2015,1
8,16,2016,1
8,16,2017,1
8,16,2018,1
8,16,2019,1
8,17,2010,2
8,17,2011,3
8,17,2012,4
8,17,2013,4
8,17,2014,4
8,17,2015,4
8,17,2016,4
8,17,2017,4
8,17,2018,4
8,17,2019,4
8,21,2010,1
8,21,2011,1
8,21,2012,1
8,21,2013,1
8,21,2014,1
8,21,2015,1
8,21,2016,1
8,21,2017,1
8,21,2018,1
8,21,2019,1
8,22,2010,1
8,22,2011,1
8,22,2012,1
8,22,2013,1
8,22,2014,1
8,22,2015,1
8,22,2016,1
8,22,2017,1
8,22,2018,1
8,22,2019,1
8,23,2010,3
8,23,2011,8
8,23,2012,9
8,23,2013,9
8,23,2014,3
8,23,2015,2
8,23,2016,2
8,23,2017,1
8,23,2018,1
8,23,2019,1
8,24,2010,1
8,24,2011,1
8,24,2012,3
8,24,2013,3
8,24,2014,5
8,24,2015,5
8,24,2016,6
8,24,2017,5
8,24,2018,6
8,24,2019,6
8,25,2010,2
8,25,2011,2
8,25,2012,2
8,25,2013,2
8,25,2014,2
8,25,2015,2
8,25,2016,2
8,25,2017,2
8,25,2018,2
8,25,2019,2
8,26,2010,2
8,26,2011,2
8,26,2012,1
8,26,2013,1
8,26,2014,1
8,26,2015,1
8,26,2016,1
8,26,2017,1
8,26,2018,1
8,26,2019,1
8,27,2010,1
8,27,2011,1
8,27,2012,1
8,27,2013,1
8,27,2014,1
8,27,2015,1
8,27,2016,1
8,27,2017,1
8,27,2018,1
8,27,2019,1
8,28,2010,1
8,28,2011,1
8,28,2012,1
8,28,2013,1
8,28,2014,1
8,28,2015,1
8,28,2016,1
8,28,2017,1
8,28,2018,1
8,28,2019,1
8,29,2011,1
8,29,2012,1
8,29,2013,1
8,29,2014,1
8,29,2015,2
8,29,2016,3
8,29,2017,5
8,29,2018,21
8,29,2019,21
8,31,2010,17
8,31,2011,22
8,31,2012,24
8,31,2013,26
8,31,2014,27
8,31,2015,28
8,31,2016,28
8,31,2017,28
8,31,2018,28
8,31,2019,28
8,32,2010,3
8,32,2011,3
8,32,2012,5
8,32,2013,6
8,32,2014,7
8,32,2015,10
8,32,2016,10
8,32,2017,10
8,32,2018,10
8,32,2019,10
8,33,2010,1
8,33,2011,1
8,33,2012,1
8,33,2013,1
8,33,2014,1
8,33,2015,1
8,33,2016,1
8,33,2017,1
8,33,2018,1
8,33,2019,1
8,35,2010,33
8,35,2011,32
8,35,2012,33
8,35,2013,33
8,35,2014,33
8,35,2015,33
8,35,2016,34
8,35,2017,34
8,35,2018,34
8,35,2019,35
8,41,2010,14
8,41,2011,18
8,41,2012,21
8,41,2013,22
8,41,2014,22
8,41,2015,22
8,41,2016,22
8,41,2017,22
8,41,2018,23
8,41,2019,23
8,42,2010,1
8,42,2011,1
8,42,2012,1
8,42,2013,1
8,42,2014,1
8,42,2015,1
8,42,2016,1
8,42,2017,1
8,42,2018,1
8,42,2019,1
8,43,2010,12
8,43,2011,17
8,43,2012,18
8,43,2013,18
8,43,2014,18
8,43,2015,18
8,43,2016,18
8,43,2017,18
8,43,2018,18
8,43,2019,18
8,50,2010,1
8,50,2011,1
8,50,2012,1
8,50,2013,1
8,50,2014,1
8,50,2015,1
8,50,2016,1
8,50,2017,1
8,50,2018,1
8,50,2019,1
8,51,2010,1
8,51,2011,1
8,51,2012,1
8,51,2013,1
8,51,2014,1
8,51,2015,1
8,51,2016,1
8,51,2017,1
8,51,2018,1
8,51,2019,1
8,52,2010,3
8,52,2011,3
8,52,2012,3
8,52,2013,3
8,52,2014,3
8,52,2015,3
8,52,2016,3
8,52,2017,3
8,52,2018,3
8,52,2019,1
8,53,2008,1
8,53,2010,1
8,53,2011,1
8,53,2012,2
8,53,2013,2
8,53,2014,2
8,53,2015,2
8,53,2016,2
8,53,2017,3
8,53,2018,3
8,53,2019,3
9,11,2016,1
9,12,2008,1
9,12,2009,1
9,12,2010,1
9,12,2011,1
9,12,2012,1
9,12,2013,1
9,12,2014,1
9,21,2013,1
9,23,2011,1
9,23,2012,3
9,23,2013,1
9,23,2014,1
9,23,2015,1
9,23,2016,1
9,23,2017,1
9,23,2018,1
9,24,2009,1
9,24,2010,1
9,24,2011,1
9,25,2008,1
9,25,2009,1
9,25,2010,1
9,25,2011,2
9,25,2012,1
9,25,2013,1
9,25,2014,1
9,25,2015,2
9,25,2016,2
9,25,2017,2
9,25,2018,2
9,25,2019,2
9,26,2008,1
9,26,2009,1
9,26,2010,1
9,26,2015,1
9,26,2016,1
9,26,2017,1
9,26,2018,1
9,26,2019,1
9,27,2012,1
9,27,2013,1
9,27,2015,1
9,27,2016,1
9,28,2010,1
9,28,2011,1
9,31,2008,4
9,31,2009,3
9,31,2010,4
9,31,2011,3
9,31,2012,4
9,31,2013,4
9,31,2014,3
9,31,2015,4
9,31,2016,4
9,31,2017,5
9,31,2018,4
9,31,2019,1
9,32,2015,1
9,32,2016,3
9,32,2017,3
9,32,2018,3
9,32,2019,2
9,33,2008,1
9,33,2009,1
9,33,2010,1
9,33,2011,1
9,33,2012,1
9,33,2013,1
9,33,2014,1
9,33,2015,1
9,33,2016,1
9,33,2017,1
9,33,2018,1
9,35,2008,10
9,35,2009,14
9,35,2010,13
9,35,2011,7
9,35,2012,12
9,35,2013,10
9,35,2014,11
9,35,2015,8
9,35,2016,9
9,35,2017,11
9,35,2018,10
9,35,2019,11
9,41,2008,2
9,41,2009,2
9,41,2010,2
9,41,2011,2
9,41,2012,2
9,41,2013,1
9,41,2014,1
9,41,2015,1
9,41,2016,2
9,41,2017,3
9,41,2018,4
9,41,2019,2
9,42,2008,1
9,42,2009,1
9,42,2010,1
9,42,2011,1
9,42,2012,1
9,42,2013,1
9,42,2014,1
9,42,2015,1
9,42,2016,1
9,42,2017,1
9,42,2018,1
9,42,2019,1
9,43,2008,5
9,43,2009,6
9,43,2010,6
9,43,2011,5
9,43,2012,6
9,43,2013,6
9,43,2014,7
9,43,2015,9
9,43,2016,7
9,43,2017,7
9,43,2018,6
9,43,2019,6
9,50,2008,1
9,53,2008,1
9,53,2009,1
9,53,2011,1
9,53,2012,1
9,53,2013,1
9,53,2014,1
9,53,2015,2
9,53,2016,2
9,53,2017,3
9,53,2018,2
9,53,2019,2
10,11,2008,1
10,11,2009,1
10,11,2010,1
10,11,2011,1
10,11,2012,1
10,11,2013,1
10,11,2014,1
10,11,2015,1
10,11,2016,1
10,11,2017,1
10,11,2018,1
10,11,2019,1
10,12,2008,1
10,12,2009,1
10,12,2010,1
10,12,2011,1
10,12,2012,1
10,12,2013,1
10,12,2014,2
10,12,2015,2
10,12,2016,2
10,12,2017,2
10,12,2018,2
10,12,2019,2
10,13,2008,1
10,13,2009,1
10,13,2010,1
10,13,2011,1
10,13,2012,1
10,13,2013,1
10,13,2014,1
10,13,2015,1
10,13,2016,1
10,13,2017,1
10,13,2018,1
10,13,2019,2
10,14,2008,1
10,14,2009,1
10,14,2010,1
10,14,2011,1
10,14,2012,1
10,14,2013,1
10,14,2014,1
10,14,2015,1
10,14,2016,1
10,14,2017,1
10,14,2018,1
10,14,2019,1
10,15,2008,3
10,15,2009,3
10,15,2010,5
10,15,2011,7
10,15,2012,9
10,15,2013,14
10,15,2014,12
10,15,2015,14
10,15,2016,14
10,15,2017,14
10,15,2018,14
10,15,2019,12
10,16,2008,1
10,16,2009,1
10,16,2010,1
10,16,2011,1
10,16,2012,2
10,16,2013,2
10,16,2014,1
10,16,2015,1
10,16,2016,1
10,16,2017,1
10,16,2018,1
10,16,2019,1
10,17,2008,4
10,17,2009,4
10,17,2010,4
10,17,2011,4
10,17,2012,4
10,17,2013,4
10,17,2014,4
10,17,2015,4
10,17,2016,4
10,17,2017,4
10,17,2018,4
10,17,2019,4
10,21,2008,1
10,21,2009,1
10,21,2010,1
10,21,2011,1
10,21,2012,1
10,21,2013,1
10,21,2014,1
10,21,2015,1
10,21,2016,1
10,21,2017,1
10,21,2018,1
10,21,2019,1
10,22,2008,1
10,22,2009,1
10,22,2010,1
10,22,2011,1
10,22,2012,1
10,22,2013,1
10,22,2014,1
10,22,2015,1
10,22,2016,1
10,22,2017,1
10,22,2018,1
10,22,2019,1
10,23,2008,12
10,23,2009,12
10,23,2010,15
10,23,2011,18
10,23,2012,21
10,23,2013,21
10,23,2014,5
10,23,2015,4
10,23,2016,2
10,23,2017,2
10,23,2018,2
10,23,2019,2
10,24,2008,1
10,24,2009,1
10,24,2010,1
10,24,2011,1
10,24,2012,4
10,24,2013,6
10,24,2014,6
10,24,2015,6
10,24,2016,6
10,24,2017,6
10,24,2018,6
10,24,2019,6
10,25,2008,1
10,25,2009,1
10,25,2010,2
10,25,2011,2
10,25,2012,2
10,25,2013,2
10,25,2014,2
10,25,2015,2
10,25,2016,2
10,25,2017,2
10,25,2018,2
10,25,2019,2
10,26,2008,1
10,26,2009,1
10,26,2010,2
10,26,2011,2
10,26,2012,1
10,26,2013,1
10,26,2014,1
10,26,2015,1
10,26,2016,1
10,26,2017,1
10,26,2018,1
10,26,2019,1
10,27,2008,1
10,27,2009,1
10,27,2010,1
10,27,2011,1
10,27,2012,1
10,27,2013,1
10,27,2014,1
10,27,2015,1
10,27,2016,1
10,27,2017,1
10,27,2018,1
10,27,2019,1
10,28,2008,1
10,28,2009,1
10,28,2010,1
10,28,2011,1
10,28,2012,1
10,28,2013,1
10,28,2014,1
10,28,2015,1
10,28,2016,1
10,28,2017,1
10,28,2018,1
10,28,2019,1
10,29,2008,2
10,29,2009,2
10,29,2010,2
10,29,2011,2
10,29,2012,2
10,29,2013,2
10,29,2014,2
10,29,2015,3
10,29,2016,3
10,29,2017,5
10,29,2018,34
10,29,2019,34
10,31,2008,28
10,31,2009,28
10,31,2010,28
10,31,2011,28
10,31,2012,28
10,31,2013,28
10,31,2014,28
10,31,2015,28
10,31,2016,28
10,31,2017,28
10,31,2018,28
10,31,2019,28
10,32,2008,7
10,32,2009,7
10,32,2010,8
10,32,2011,8
10,32,2012,9
10,32,2013,9
10,32,2014,10
10,32,2015,10
10,32,2016,10
10,32,2017,10
10,32,2018,10
10,32,2019,10
10,33,2008,1
10,33,2009,1
10,33,2010,1
10,33,2011,1
10,33,2012,1
10,33,2013,1
10,33,2014,1
10,33,2015,1
10,33,2016,1
10,33,2017,1
10,33,2018,1
10,33,2019,1
10,35,2008,37
10,35,2009,38
10,35,2010,38
10,35,2011,33
10,35,2012,33
10,35,2013,33
10,35,2014,33
10,35,2015,34
10,35,2016,34
10,35,2017,34
10,35,2018,34
10,35,2019,35
10,41,2008,22
10,41,2009,22
10,41,2010,22
10,41,2011,22
10,41,2012,22
10,41,2013,22
10,41,2014,22
10,41,2015,22
10,41,2016,22
10,41,2017,23
10,41,2018,23
10,41,2019,23
10,42,2008,1
10,42,2009,1
10,42,2010,1
10,42,2011,1
10,42,2012,1
10,42,2013,1
10,42,2014,1
10,42,2015,1
10,42,2016,1
10,42,2017,1
10,42,2018,1
10,42,2019,1
10,43,2008,18
10,43,2009,18
10,43,2010,18
10,43,2011,19
10,43,2012,18
10,43,2013,18
10,43,2014,18
10,43,2015,18
10,43,2016,18
10,43,2017,18
10,43,2018,18
10,43,2019,18
10,50,2008,1
10,50,2009,1
10,50,2010,1
10,50,2011,1
10,50,2012,1
10,50,2013,1
10,50,2014,1
10,50,2015,1
10,50,2016,1
10,50,2017,1
10,50,2018,1
10,50,2019,1
10,51,2008,1
10,51,2009,1
10,51,2010,1
10,51,2011,1
10,51,2012,1
10,51,2013,1
10,51,2014,1
10,51,2015,1
10,51,2016,1
10,51,2017,1
10,51,2018,1
10,51,2019,1
10,52,2008,3
10,52,2009,3
10,52,2010,3
10,52,2011,3
10,52,2012,3
10,52,2013,3
10,52,2014,3
10,52,2015,3
10,52,2016,3
10,52,2017,3
10,52,2018,3
10,52,2019,1
10,53,2008,1
10,53,2009,1
10,53,2010,1
10,53,2011,1
10,53,2012,2
10,53,2013,2
10,53,2014,2
10,53,2015,2
10,53,2016,2
10,53,2017,3
10,53,2018,3
10,53,2019,3
11,11,2008,1
11,11,2009,1
11,11,2010,1
11,11,2011,1
11,11,2012,1
11,11,2013,1
11,11,2014,1
11,11,2015,1
11,11,2016,1
11,11,2017,1
11,11,2018,1
11,11,2019,1
11,12,2008,1
11,12,2009,1
11,12,2010,1
11,12,2011,1
11,12,2012,1
11,12,2013,1
11,12,2014,2
11,12,2015,2
11,12,2016,2
11,12,2017,2
11,12,2018,2
11,12,2019,2
11,13,2008,1
11,13,2009,1
11,13,2010,1
11,13,2011,1
11,13,2012,1
11,13,2013,1
11,13,2014,1
11,13,2015,1
11,13,2016,1
11,13,2017,1
11,13,2018,1
11,13,2019,2
11,14,2008,1
11,14,2009,1
11,14,2010,1
11,14,2011,1
11,14,2012,1
11,14,2013,1
11,14,2014,1
11,14,2015,1
11,14,2016,1
11,15,2008,2
11,15,2009,2
11,15,2010,3
11,15,2011,3
11,15,2012,3
11,15,2013,7
11,15,2014,5
11,15,2015,5
11,15,2016,5
11,15,2017,5
11,15,2018,6
11,15,2019,6
11,16,2008,1
11,16,2009,1
11,16,2010,1
11,16,2011,1
11,16,2012,2
11,16,2013,2
11,16,2014,1
11,16,2015,1
11,16,2016,1
11,16,2017,1
11,16,2018,1
11,16,2019,1
11,17,2008,4
11,17,2009,4
11,17,2010,4
11,17,2011,4
11,17,2012,4
11,17,2013,4
11,17,2014,4
11,17,2015,4
11,17,2016,4
11,17,2017,3
11,17,2018,4
11,17,2019,3
11,21,2008,1
11,21,2009,1
11,21,2010,1
11,21,2011,1
11,21,2012,1
11,21,2013,1
11,21,2014,1
11,21,2015,1
11,21,2016,1
11,21,2017,1
11,21,2018,1
11,21,2019,1
11,22,2008,1
11,22,2009,1
11,22,2010,1
11,22,2011,1
11,22,2012,1
11,22,2013,1
11,22,2014,1
11,22,2015,1
11,22,2016,1
11,22,2017,1
11,22,2018,1
11,22,2019,1
11,23,2008,12
11,23,2009,14
11,23,2010,17
11,23,2011,17
11,23,2012,21
11,23,2013,18
11,23,2014,5
11,23,2015,4
11,23,2016,2
11,23,2017,2
11,23,2018,2
11,23,2019,2
11,24,2008,1
11,24,2009,1
11,24,2010,1
11,24,2011,1
11,24,2012,1
11,24,2013,3
11,24,2014,6
11,24,2015,6
11,24,2016,6
11,24,2017,6
11,24,2018,6
11,24,2019,6
11,25,2008,1
11,25,2009,1
11,25,2010,2
11,25,2011,2
11,25,2012,2
11,25,2013,2
11,25,2014,2
11,25,2015,2
11,25,2016,2
11,25,2017,2
11,25,2018,2
11,25,2019,2
11,26,2008,1
11,26,2009,1
11,26,2010,2
11,26,2011,2
11,26,2012,1
11,26,2013,1
11,26,2014,1
11,26,2015,1
11,26,2016,1
11,26,2017,1
11,26,2018,1
11,26,2019,1
11,27,2008,1
11,27,2009,1
11,27,2010,1
11,27,2011,1
11,27,2012,1
11,27,2013,1
11,27,2014,1
11,27,2015,1
11,27,2016,1
11,27,2017,1
11,27,2018,1
11,27,2019,1
11,28,2008,1
11,28,2009,1
11,28,2010,1
11,28,2011,1
11,28,2012,1
11,28,2013,1
11,28,2014,1
11,28,2015,1
11,28,2016,1
11,28,2017,1
11,28,2018,1
11,28,2019,1
11,29,2008,2
11,29,2009,2
11,29,2010,2
11,29,2011,2
11,29,2012,2
11,29,2013,2
11,29,2014,2
11,29,2015,3
11,29,2016,4
11,29,2017,3
11,29,2018,32
11,29,2019,33
11,31,2008,28
11,31,2009,28
11,31,2010,28
11,31,2011,28
11,31,2012,28
11,31,2013,28
11,31,2014,28
11,31,2015,28
11,31,2016,28
11,31,2017,28
11,31,2018,28
11,31,2019,28
11,32,2008,7
11,32,2009,7
11,32,2010,8
11,32,2011,8
11,32,2012,9
11,32,2013,9
11,32,2014,10
11,32,2015,10
11,32,2016,10
11,32,2017,10
11,32,2018,10
11,32,2019,10
11,33,2008,1
11,33,2009,1
11,33,2010,1
11,33,2011,1
11,33,2012,1
11,33,2013,1
11,33,2014,1
11,33,2015,1
11,33,2016,1
11,33,2017,1
11,33,2018,1
11,33,2019,1
11,35,2008,37
11,35,2009,38
11,35,2010,41
11,35,2011,35
11,35,2012,34
11,35,2013,34
11,35,2014,34
11,35,2015,35
11,35,2016,34
11,35,2017,34
11,35,2018,34
11,35,2019,35
11,41,2008,22
11,41,2009,22
11,41,2010,22
11,41,2011,22
11,41,2012,22
11,41,2013,22
11,41,2014,22
11,41,2015,22
11,41,2016,22
11,41,2017,23
11,41,2018,23
11,41,2019,23
11,42,2008,1
11,42,2009,1
11,42,2010,1
11,42,2011,1
11,42,2012,1
11,42,2013,1
11,42,2014,1
11,42,2015,1
11,42,2016,1
11,42,2017,1
11,42,2018,1
11,42,2019,1
11,43,2008,18
11,43,2009,18
11,43,2010,18
11,43,2011,19
11,43,2012,18
11,43,2013,18
11,43,2014,18
11,43,2015,18
11,43,2016,18
11,43,2017,18
11,43,2018,18
11,43,2019,18
11,50,2008,1
11,50,2009,1
11,50,2010,1
11,50,2011,1
11,50,2012,1
11,50,2013,1
11,50,2014,1
11,50,2015,1
11,50,2016,1
11,50,2017,1
11,50,2018,1
11,50,2019,1
11,51,2008,1
11,51,2009,1
11,51,2010,1
11,51,2011,1
11,51,2012,1
11,51,2013,1
11,51,2014,1
11,51,2015,1
11,51,2016,1
11,51,2017,1
11,51,2018,1
11,51,2019,1
11,52,2008,3
11,52,2009,3
11,52,2010,3
11,52,2011,3
11,52,2012,3
11,52,2013,3
11,52,2014,3
11,52,2015,3
11,52,2016,3
11,52,2017,3
11,52,2018,3
11,52,2019,1
11,53,2008,1
11,53,2009,1
11,53,2010,1
11,53,2011,1
11,53,2012,2
11,53,2013,2
11,53,2014,2
11,53,2015,2
11,53,2016,2
11,53,2017,3
11,53,2018,3
11,53,2019,3
12,11,2016,1
12,11,2017,1
12,11,2018,1
12,11,2019,1
12,12,2017,2
12,12,2018,2
12,12,2019,1
12,13,2016,1
12,13,2017,1
12,13,2018,1
12,13,2019,2
12,14,2017,1
12,14,2018,1
12,14,2019,1
12,15,2016,1
12,15,2017,5
12,15,2018,7
12,15,2019,7
12,16,2016,1
12,16,2017,1
12,16,2018,1
12,16,2019,1
12,17,2017,2
12,17,2018,4
12,17,2019,3
12,21,2016,1
12,21,2017,1
12,21,2018,1
12,21,2019,1
12,22,2016,1
12,22,2017,1
12,22,2018,1
12,22,2019,1
12,23,2016,1
12,23,2017,1
12,23,2018,1
12,23,2019,1
12,24,2016,1
12,24,2017,3
12,24,2018,5
12,24,2019,5
12,25,2016,1
12,25,2017,2
12,25,2018,2
12,25,2019,2
12,26,2016,1
12,26,2017,1
12,26,2018,1
12,26,2019,1
12,27,2016,1
12,27,2017,1
12,27,2018,1
12,27,2019,1
12,28,2017,1
12,28,2018,1
12,28,2019,1
12,29,2016,1
12,29,2017,1
12,29,2018,15
12,29,2019,19
12,31,2016,6
12,31,2017,20
12,31,2018,26
12,31,2019,28
12,32,2016,9
12,32,2017,10
12,32,2018,10
12,32,2019,10
12,33,2016,1
12,33,2017,1
12,33,2018,1
12,33,2019,1
12,35,2016,29
12,35,2017,32
12,35,2018,33
12,35,2019,34
12,41,2016,19
12,41,2017,23
12,41,2018,23
12,41,2019,23
12,42,2016,1
12,42,2017,1
12,42,2018,1
12,42,2019,1
12,43,2016,16
12,43,2017,18
12,43,2018,17
12,43,2019,18
12,50,2016,1
12,50,2017,1
12,50,2018,1
12,50,2019,1
12,51,2016,1
12,51,2017,1
12,51,2018,1
12,51,2019,1
12,52,2016,2
12,52,2017,2
12,52,2018,2
12,52,2019,1
12,53,2016,2
12,53,2017,3
12,53,2018,3
12,53,2019,3
13,25,2008,1
13,43,2008,1
14,11,2008,1
14,11,2009,1
14,11,2010,1
14,11,2011,1
14,11,2012,1
14,11,2013,1
14,11,2014,1
14,11,2015,1
14,11,2016,1
14,11,2017,1
14,11,2018,1
14,11,2019,1
14,12,2008,1
14,12,2009,1
14,12,2010,1
14,12,2011,1
14,12,2012,1
14,12,2013,1
14,12,2014,2
14,12,2015,1
14,12,2016,2
14,12,2017,2
14,12,2018,2
14,12,2019,2
14,13,2008,1
14,13,2009,1
14,13,2010,1
14,13,2011,1
14,13,2012,1
14,13,2013,1
14,13,2014,1
14,13,2015,1
14,13,2016,1
14,13,2017,1
14,13,2018,1
14,13,2019,2
14,14,2011,1
14,14,2012,1
14,14,2013,1
14,14,2014,1
14,14,2015,1
14,14,2016,1
14,14,2017,1
14,14,2018,1
14,14,2019,1
14,15,2008,2
14,15,2009,1
14,15,2010,2
14,15,2011,4
14,15,2012,3
14,15,2013,2
14,15,2014,2
14,15,2015,3
14,15,2016,3
14,15,2017,2
14,15,2018,5
14,15,2019,4
14,16,2011,1
14,16,2012,1
14,16,2016,1
14,16,2017,1
14,16,2018,1
14,17,2008,1
14,17,2012,2
14,17,2013,1
14,17,2015,1
14,17,2016,1
14,17,2017,1
14,17,2018,1
14,17,2019,1
14,21,2008,1
14,21,2009,1
14,21,2010,1
14,21,2011,1
14,21,2012,1
14,21,2013,1
14,21,2014,1
14,21,2015,1
14,21,2016,1
14,21,2017,1
14,21,2018,1
14,21,2019,1
14,22,2008,1
14,22,2009,1
14,22,2010,1
14,22,2011,1
14,22,2012,1
14,22,2013,1
14,22,2014,1
14,22,2015,1
14,22,2016,1
14,22,2017,1
14,22,2018,1
14,22,2019,1
14,23,2008,3
14,23,2009,3
14,23,2010,4
14,23,2011,8
14,23,2012,9
14,23,2013,12
14,23,2014,3
14,23,2015,2
14,23,2016,2
14,23,2017,1
14,23,2018,2
14,23,2019,1
14,24,2008,1
14,24,2009,1
14,24,2010,1
14,24,2011,1
14,24,2012,2
14,24,2013,3
14,24,2014,4
14,24,2015,5
14,24,2016,3
14,24,2017,3
14,24,2018,4
14,24,2019,6
14,25,2008,1
14,25,2009,1
14,25,2010,2
14,25,2011,2
14,25,2012,2
14,25,2013,2
14,25,2014,2
14,25,2015,2
14,25,2016,2
14,25,2017,2
14,25,2018,2
14,25,2019,2
14,26,2008,1
14,26,2009,1
14,26,2010,2
14,26,2011,2
14,26,2012,1
14,26,2013,1
14,26,2014,1
14,26,2015,1
14,26,2016,1
14,26,2017,1
14,26,2018,1
14,26,2019,1
14,27,2008,1
14,27,2009,1
14,27,2010,1
14,27,2011,1
14,27,2012,1
14,27,2013,1
14,27,2014,1
14,27,2015,1
14,27,2016,1
14,27,2017,1
14,27,2018,1
14,27,2019,1
14,28,2009,1
14,28,2010,1
14,28,2011,1
14,28,2012,1
14,28,2013,1
14,28,2014,1
14,28,2015,1
14,28,2016,1
14,28,2017,1
14,28,2018,1
14,28,2019,1
14,29,2011,1
14,29,2012,1
14,29,2013,1
14,29,2014,1
14,29,2015,1
14,29,2016,2
14,29,2017,3
14,29,2018,16
14,29,2019,16
14,31,2008,19
14,31,2009,21
14,31,2010,21
14,31,2011,24
14,31,2012,24
14,31,2013,25
14,31,2014,24
14,31,2015,24
14,31,2016,25
14,31,2017,26
14,31,2018,28
14,31,2019,24
14,32,2008,5
14,32,2009,2
14,32,2010,3
14,32,2011,4
14,32,2012,6
14,32,2013,8
14,32,2014,9
14,32,2015,10
14,32,2016,9
14,32,2017,8
14,32,2018,10
14,32,2019,10
14,33,2008,1
14,33,2009,1
14,33,2010,1
14,33,2011,1
14,33,2012,1
14,33,2013,1
14,33,2014,1
14,33,2015,1
14,33,2016,1
14,33,2017,1
14,33,2018,1
14,33,2019,1
14,35,2008,31
14,35,2009,35
14,35,2010,36
14,35,2011,33
14,35,2012,33
14,35,2013,33
14,35,2014,34
14,35,2015,34
14,35,2016,34
14,35,2017,34
14,35,2018,34
14,35,2019,35
14,41,2008,14
14,41,2009,17
14,41,2010,18
14,41,2011,19
14,41,2012,20
14,41,2013,20
14,41,2014,22
14,41,2015,22
14,41,2016,21
14,41,2017,21
14,41,2018,22
14,41,2019,22
14,42,2008,1
14,42,2009,1
14,42,2010,1
14,42,2011,1
14,42,2012,1
14,42,2013,1
14,42,2014,1
14,42,2015,1
14,42,2016,1
14,42,2017,1
14,42,2018,1
14,42,2019,1
14,43,2008,16
14,43,2009,17
14,43,2010,15
14,43,2011,15
14,43,2012,15
14,43,2013,16
14,43,2014,15
14,43,2015,14
14,43,2016,15
14,43,2017,16
14,43,2018,16
14,43,2019,16
14,50,2008,1
14,50,2009,1
14,50,2010,1
14,50,2011,1
14,50,2012,1
14,50,2013,1
14,50,2014,1
14,50,2015,1
14,50,2016,1
14,50,2017,1
14,50,2018,1
14,50,2019,1
14,51,2008,1
14,51,2009,1
14,51,2010,1
14,51,2011,1
14,51,2012,1
14,51,2013,1
14,51,2014,1
14,51,2015,1
14,51,2016,1
14,51,2017,1
14,51,2018,1
14,51,2019,1
14,52,2008,2
14,52,2009,2
14,52,2010,2
14,52,2011,2
14,52,2012,2
14,52,2013,2
14,52,2014,2
14,52,2015,3
14,52,2016,3
14,52,2017,3
14,52,2018,2
14,52,2019,1
14,53,2008,1
14,53,2009,1
14,53,2010,1
14,53,2011,1
14,53,2012,2
14,53,2013,2
14,53,2014,2
14,53,2015,2
14,53,2016,2
14,53,2017,3
14,53,2018,3
14,53,2019,3
15,11,2008,1
15,11,2009,1
15,11,2010,1
15,11,2011,1
15,11,2012,1
15,11,2013,1
15,11,2014,1
15,11,2015,1
15,11,2016,1
15,11,2017,1
15,11,2018,1
15,11,2019,1
15,12,2008,1
15,12,2009,1
15,12,2010,1
15,12,2011,1
15,12,2012,1
15,12,2013,1
15,12,2014,2
15,12,2015,2
15,12,2016,2
15,12,2017,2
15,12,2018,2
15,12,2019,2
15,13,2008,1
15,13,2009,1
15,13,2010,1
15,13,2011,1
15,13,2012,1
15,13,2013,1
15,13,2014,1
15,13,2015,1
15,13,2016,1
15,13,2017,1
15,13,2018,1
15,13,2019,2
15,14,2008,1
15,14,2009,1
15,14,2010,1
15,14,2011,1
15,14,2012,1
15,14,2013,1
15,14,2014,1
15,14,2015,1
15,14,2016,1
15,14,2017,1
15,14,2018,1
15,15,2008,2
15,15,2009,2
15,15,2010,1
15,15,2011,3
15,15,2012,3
15,15,2013,7
15,15,2014,6
15,15,2015,7
15,15,2016,6
15,15,2017,8
15,15,2018,8
15,15,2019,6
15,16,2008,1
15,16,2009,1
15,16,2010,1
