"co_pcdt","co_cid10_diagnostico_principal","nu_trimestre","qt_cns_paciente","co_seq_pcdt_cid10_trimestre"
29,G405,"201604",92,36
29,G405,"201701",109,37
29,G405,"201702",94,38
29,G405,"201703",78,39
29,G405,"201704",96,40
29,G405,"201801",104,41
29,G405,"201802",126,42
29,G405,"201803",144,43
29,G405,"201804",146,44
29,G405,"201901",133,45
29,G405,"201902",124,46
29,G406,"200801",265,1
29,G406,"200802",72,2
29,G406,"200803",78,3
29,G406,"200804",102,4
29,G406,"200901",82,5
29,G406,"200902",81,6
29,G406,"200903",86,7
29,G406,"200904",72,8
29,G406,"201001",60,9
29,G406,"201002",91,10
29,G406,"201003",59,11
29,G406,"201004",73,12
29,G406,"201101",55,13
29,G406,"201102",53,14
29,G406,"201103",55,15
29,G406,"201104",33,16
29,G406,"201201",41,17
29,G406,"201202",43,18
29,G406,"201203",54,19
29,G406,"201204",34,20
29,G406,"201301",56,21
29,G406,"201302",41,22
29,G406,"201303",43,23
29,G406,"201304",48,24
29,G406,"201401",37,25
29,G406,"201402",44,26
29,G406,"201403",34,27
29,G406,"201404",39,28
29,G406,"201501",45,29
29,G406,"201502",34,30
29,G406,"201503",42,31
29,G406,"201504",34,32
29,G406,"201601",51,33
29,G406,"201602",39,34
29,G406,"201603",39,35
29,G406,"201604",40,36
29,G406,"201701",50,37
29,G406,"201702",43,38
29,G406,"201703",36,39
29,G406,"201704",35,40
29,G406,"201801",54,41
29,G406,"201802",40,42
29,G406,"201803",43,43
29,G406,"201804",49,44
29,G406,"201901",30,45
29,G406,"201902",41,46
29,G407,"200801",66,1
29,G407,"200802",26,2
29,G407,"200803",33,3
29,G407,"200804",37,4
29,G407,"200901",36,5
29,G407,"200902",20,6
29,G407,"200903",40,7
29,G407,"200904",34,8
29,G407,"201001",30,9
29,G407,"201002",21,10
29,G407,"201003",22,11
