"co_pcdt","nu_trimestre","sg_procedimento","qt_sexo_f","qt_idade_paciente60","qt_st_redesbr3","qt_ibge_gestao","qt_aprovada","qt_dispensacao","qt_cns_paciente"
25,"200801",IMUN25,36,1,77,2,129,83,45
25,"200801",IMUN30,2,0,2,1,2,2,1
25,"200801",IMUN50,366,17,809,15,3372,827,377
25,"200801",IMUN60,4,0,10,1,14,10,2
25,"200801",MOLG300,0,0,1,1,30,1,1
25,"200801",PRAV20,0,0,1,1,30,1,1
25,"200802",FILG300,150,87,387,10,3462,387,202
25,"200802",IMUN05,34,1,64,3,364,65,35
25,"200802",IMUN10,8,0,32,2,158,32,13
25,"200802",IMUN25,26,0,56,1,109,56,34
25,"200802",IMUN30,1,0,1,1,1,1,1
25,"200802",IMUN50,340,22,731,17,3472,745,358
25,"200802",IMUN60,2,0,4,1,6,4,2
25,"200803",FILG300,174,72,379,8,3481,379,203
25,"200803",IMUN05,39,2,78,4,424,78,26
25,"200803",IMUN10,0,0,13,1,49,13,4
25,"200803",IMUN25,34,0,49,2,179,68,41
25,"200803",IMUN50,383,26,742,16,3821,802,372
25,"200803",IMUN60,2,1,5,2,8,5,3
25,"200803",MOLG300,8,0,0,1,160,8,2
25,"200804",FILG300,155,66,336,12,3061,341,181
25,"200804",IMUN05,23,2,39,3,153,39,17
25,"200804",IMUN10,0,0,13,1,54,13,4
25,"200804",IMUN25,10,0,21,2,93,21,18
25,"200804",IMUN50,218,21,475,17,2215,494,257
25,"200804",IMUN60,1,1,3,2,5,3,3
25,"200804",MOLG300,12,0,0,1,452,12,2
25,"200901",FILG300,123,59,310,13,3306,313,170
25,"200901",IMUN05,19,2,38,4,171,39,13
25,"200901",IMUN10,0,0,4,1,26,4,3
25,"200901",IMUN25,2,0,4,1,26,4,3
25,"200901",IMUN50,237,18,480,16,1946,523,275
25,"200901",MOLG300,8,0,0,1,204,8,2
25,"200902",FILG300,108,56,284,10,2299,287,145
25,"200902",IMUN05,9,2,29,5,133,32,15
25,"200902",IMUN10,9,0,19,2,74,19,8
25,"200902",IMUN25,5,0,8,1,14,8,6
25,"200902",IMUN50,252,13,527,15,2337,571,284
25,"200902",MOLG300,6,1,1,2,52,7,2
25,"200903",FILG300,125,45,241,10,2347,247,137
25,"200903",IMUN05,4,0,22,3,187,23,10
25,"200903",IMUN10,12,0,27,2,115,27,9
25,"200903",IMUN25,5,0,11,1,17,11,6
25,"200903",IMUN50,250,17,536,14,2387,584,270
25,"200903",MOLG300,0,1,1,1,20,1,1
25,"200904",FILG300,108,36,230,9,2089,235,134
25,"200904",IMUN05,3,1,25,4,149,28,10
25,"200904",IMUN10,12,0,22,2,125,22,7
25,"200904",IMUN25,2,0,3,1,3,3,3
25,"200904",IMUN50,234,14,497,14,2225,545,244
25,"200904",IMUN60,0,0,2,1,48,2,1
25,"201001",FILG300,100,37,173,8,1270,180,99
25,"201001",IMUN05,8,0,21,4,78,22,10
25,"201001",IMUN10,9,0,19,2,116,19,6
25,"201001",IMUN25,4,3,11,1,107,11,6
25,"201001",IMUN50,206,16,433,12,1910,482,228
25,"201002",FILG300,46,25,93,8,759,93,58
25,"201002",IMUN05,6,0,19,5,143,23,10
25,"201002",IMUN10,7,0,15,2,93,15,7
25,"201002",IMUN25,0,1,8,1,57,8,4
25,"201002",IMUN50,213,10,443,13,1882,508,214
25,"201002",IMUN60,0,0,1,1,4,1,1
25,"201003",FILG300,43,23,87,9,654,88,49
25,"201003",IMUN05,10,0,21,4,143,22,10
25,"201003",IMUN10,11,0,18,3,88,18,8
25,"201003",IMUN25,1,0,3,2,16,3,3
25,"201003",IMUN50,175,14,370,12,2077,395,192
25,"201004",FILG300,40,11,83,6,798,86,58
25,"201004",IMUN05,8,0,8,4,49,11,5
25,"201004",IMUN10,10,1,17,4,104,17,8
25,"201004",IMUN25,3,2,10,3,70,10,7
25,"201004",IMUN50,180,15,389,13,2245,410,183
25,"201101",FILG300,45,17,102,7,891,104,66
25,"201101",IMUN05,7,0,10,3,40,10,6
25,"201101",IMUN10,4,0,7,3,60,7,4
25,"201101",IMUN25,2,0,8,2,65,8,4
25,"201101",IMUN50,146,15,317,14,1790,336,172
25,"201102",FILG300,50,14,113,7,943,113,61
25,"201102",IMUN05,3,0,6,2,13,6,4
25,"201102",IMUN25,3,1,6,1,48,6,6
25,"201102",IMUN50,128,17,313,14,1960,345,165
25,"201103",FILG300,27,4,74,8,713,77,47
25,"201103",IMUN05,2,0,3,1,18,3,2
25,"201103",IMUN25,6,2,15,2,183,15,11
25,"201103",IMUN50,114,8,273,15,1642,293,141
25,"201104",FILG300,25,5,74,7,640,75,40
25,"201104",IMUN05,3,0,4,2,22,7,3
25,"201104",IMUN10,0,0,6,2,63,6,2
25,"201104",IMUN25,2,0,4,1,16,4,3
25,"201104",IMUN50,89,5,198,12,1122,212,103
25,"201104",IMUN60,0,0,0,1,1,1,1
25,"201201",FILG300,28,11,60,7,544,60,37
25,"201201",IMUN05,1,0,4,3,132,4,3
25,"201201",IMUN10,0,0,3,1,3,3,1
25,"201201",IMUN25,0,0,3,1,22,3,2
25,"201201",IMUN50,88,3,199,10,1158,213,106
25,"201201",IMUN60,0,0,0,1,2,2,1
25,"201201",MOLG300,1,0,0,1,60,1,1
25,"201202",FILG300,11,4,34,6,303,34,23
25,"201202",IMUN05,4,0,7,2,262,7,3
25,"201202",IMUN25,0,0,1,1,4,1,1
25,"201202",IMUN50,100,12,222,12,1278,234,105
25,"201202",IMUN60,0,1,0,1,1,1,1
25,"201202",MOLG300,1,0,0,1,60,1,1
25,"201203",FILG300,17,5,46,7,457,46,25
25,"201203",IMUN05,4,0,4,2,20,4,2
25,"201203",IMUN25,0,0,1,1,8,1,1
25,"201203",IMUN50,89,9,203,13,1250,212,94
25,"201204",FILG300,9,2,22,7,199,23,16
25,"201204",IMUN05,4,0,4,2,18,4,2
25,"201204",IMUN50,77,6,183,12,1105,190,86
25,"201301",FILG300,11,3,23,5,204,23,17
25,"201301",IMUN05,3,0,5,2,28,5,2
25,"201301",IMUN25,0,0,1,1,2,1,1
25,"201301",IMUN50,73,5,158,12,855,161,76
25,"201301",IMUN60,0,2,0,1,2,2,1
25,"201302",FILG300,8,5,27,4,269,27,18
25,"201302",IMUN50,76,5,155,11,933,157,72
25,"201302",IMUN60,0,2,0,1,2,2,1
25,"201303",FILG300,9,8,30,6,353,31,19
25,"201303",IMUN05,1,1,1,1,30,1,1
25,"201303",IMUN50,82,5,153,13,1086,158,77
25,"201303",IMUN60,0,1,0,1,1,1,1
25,"201304",FILG300,13,11,33,5,289,35,21
25,"201304",IMUN05,4,2,4,1,124,4,2
25,"201304",IMUN10,0,0,2,1,5,2,1
25,"201304",IMUN50,78,4,149,12,1010,149,76
25,"201401",FILG300,14,9,37,6,346,37,25
25,"201401",IMUN05,2,0,2,2,42,2,2
25,"201401",IMUN10,0,0,5,1,14,5,1
25,"201401",IMUN25,1,0,1,1,14,1,1
25,"201401",IMUN50,76,1,136,12,836,140,71
25,"201402",FILG300,16,9,36,6,303,36,24
25,"201402",IMUN05,4,0,4,1,99,4,2
25,"201402",IMUN10,0,0,2,1,7,2,1
25,"201402",IMUN50,90,0,154,11,881,156,75
25,"201403",FILG300,19,9,44,5,420,45,28
25,"201403",IMUN05,3,0,5,2,61,5,3
25,"201403",IMUN10,0,0,3,1,9,3,1
25,"201403",IMUN25,0,0,1,1,28,1,1
25,"201403",IMUN50,86,0,159,13,953,165,85
25,"201404",FILG300,9,4,31,5,272,31,17
25,"201404",IMUN05,6,0,6,2,84,6,2
25,"201404",IMUN10,0,0,4,1,8,4,1
25,"201404",IMUN25,3,0,5,2,33,5,2
25,"201404",IMUN50,93,2,144,13,1300,174,100
25,"201501",FILG300,14,3,34,3,301,34,23
25,"201501",IMUN05,2,0,4,1,33,4,2
25,"201501",IMUN10,0,0,1,1,1,1,1
25,"201501",IMUN25,2,0,4,2,58,4,2
25,"201501",IMUN50,78,3,128,12,1383,148,89
25,"201502",FILG300,18,8,39,6,354,41,24
25,"201502",IMUN05,0,0,0,1,1,1,1
25,"201502",IMUN25,2,0,5,2,23,5,2
25,"201502",IMUN50,53,3,110,13,983,123,66
25,"201503",FILG300,10,6,29,7,429,35,22
25,"201503",IMUN05,0,0,2,2,22,5,2
25,"201503",IMUN25,2,0,2,1,2,2,1
25,"201503",IMUN50,60,2,108,13,1023,123,71
25,"201504",FILG300,13,3,40,9,376,44,32
25,"201504",IMUN05,0,0,0,1,1,1,1
25,"201504",IMUN25,2,0,2,1,2,2,1
25,"201504",IMUN50,40,4,71,11,589,78,47
25,"201601",FILG300,7,2,26,5,216,29,19
25,"201601",IMUN05,0,0,0,1,1,1,1
25,"201601",IMUN25,3,0,3,1,3,3,1
25,"201601",IMUN50,51,0,79,15,699,85,46
25,"201602",FILG300,17,3,44,6,475,54,31
25,"201602",IMUN25,6,0,6,1,6,6,3
25,"201602",IMUN50,52,0,81,9,645,84,48
25,"201602",IMUN60,0,0,4,1,18,4,2
25,"201603",FILG300,18,3,32,6,369,36,21
25,"201603",IMUN25,7,0,7,1,9,7,4
25,"201603",IMUN50,51,3,77,9,608,78,41
25,"201603",IMUN60,0,0,4,1,17,4,3
25,"201604",FILG300,13,3,15,5,163,19,10
25,"201604",IMUN25,3,0,3,1,11,3,2
25,"201604",IMUN50,60,0,81,9,447,82,37
25,"201604",IMUN60,5,3,20,1,110,20,15
25,"201701",FILG300,9,3,18,7,229,23,18
25,"201701",IMUN50,32,3,58,8,444,58,28
25,"201701",IMUN60,6,6,31,1,191,31,17
25,"201702",FILG300,9,2,18,6,288,24,15
25,"201702",IMUN05,0,0,3,1,18,3,1
25,"201702",IMUN50,36,3,59,8,442,60,31
25,"201702",IMUN60,6,6,37,1,216,37,18
25,"201703",FILG300,12,2,23,7,280,29,20
25,"201703",IMUN50,35,1,58,6,320,60,24
25,"201703",IMUN60,6,1,30,1,226,30,15
25,"201704",FILG300,8,3,16,5,210,20,11
25,"201704",IMUN50,30,1,56,9,363,59,27
25,"201704",IMUN60,6,0,19,1,156,19,11
25,"201801",FILG300,6,2,14,6,157,15,12
25,"201801",IMUN50,22,1,43,9,321,46,25
25,"201801",IMUN60,2,1,18,1,149,18,11
25,"201802",FILG300,12,8,28,7,289,30,17
25,"201802",IMUN50,31,6,52,9,480,56,27
25,"201802",IMUN60,4,2,19,1,156,19,11
25,"201803",FILG300,7,3,17,6,238,23,16
25,"201803",IMUN50,22,1,49,10,508,54,28
25,"201803",IMUN60,2,2,13,1,85,13,6
25,"201804",FILG300,5,5,26,5,275,30,21
25,"201804",IMUN50,22,3,51,10,395,53,26
25,"201804",IMUN60,5,4,28,1,270,28,13
25,"201901",FILG300,10,3,27,6,270,28,20
25,"201901",IMUN50,22,0,47,11,368,51,29
25,"201901",IMUN60,4,3,18,1,160,18,11
25,"201902",FILG300,0,3,8,2,74,8,5
25,"201902",IMUN50,17,3,40,8,294,43,24
25,"201902",IMUN60,0,2,15,1,101,15,8
26,"200801",BUDE200,1,0,1,1,60,1,1
26,"200801",FORM12400,1,1,1,1,30,1,1
26,"201001",BUDE200100,0,1,1,1,1,1,1
26,"201002",BUDE200100,0,2,2,1,2,2,1
26,"201303",BUDE200,27,12,37,3,2461,37,30
26,"201303",BUDE400,5,5,7,1,420,7,7
26,"201303",FORM12,154,269,336,8,22790,364,299
26,"201303",FORM12400,137,214,271,11,17919,300,254
26,"201303",FORM1240060,751,823,1326,7,1502,1357,1091
26,"201303",FORM6200,0,0,1,1,1,1,1
26,"201303",FORM620060,141,180,256,5,571,273,222
26,"201303",SALM5060,45,76,95,2,115,95,72
26,"201304",BUDE200,153,96,224,7,16121,226,117
26,"201304",BUDE200200,2,0,2,1,120,2,1
26,"201304",BUDE400,77,59,118,2,6077,120,61
26,"201304",FENO100200,0,0,0,1,180,3,1
26,"201304",FORM12,905,1704,2163,11,143850,2313,1226
26,"201304",FORM12400,1320,2207,2766,18,198996,2979,1609
26,"201304",FORM1240060,5497,7601,10724,9,14856,11075,5785
26,"201304",FORM1260,0,0,1,1,1,1,1
26,"201304",FORM6200,9,8,12,5,841,12,8
26,"201304",FORM620060,683,940,1319,8,2608,1381,686
26,"201304",SALM5060,215,363,487,3,965,487,225
26,"201401",BUDE200,206,161,328,7,22892,337,154
26,"201401",BUDE200100,0,1,1,1,3,1,1
26,"201401",BUDE400,139,92,205,4,11715,208,103
26,"201401",FENO100200,0,0,0,1,120,2,1
26,"201401",FORM12,1442,2802,3464,13,223045,3728,1762
26,"201401",FORM12400,2955,4711,6285,16,403243,6579,3202
26,"201401",FORM1240060,9413,13567,18481,10,24933,19383,8640
26,"201401",FORM1260,2,4,6,2,14,6,4
26,"201401",FORM6200,29,31,46,8,3059,52,33
26,"201401",FORM620060,964,1389,1850,9,3613,2036,947
26,"201401",SALM5060,227,395,549,3,1116,564,259
26,"201402",BUDE200,261,201,410,8,28338,422,199
26,"201402",BUDE200100,0,3,3,1,62,3,2
26,"201402",BUDE200200,3,0,3,1,3,3,1
26,"201402",BUDE400,205,165,320,3,18209,323,162
26,"201402",FENO100200,0,0,0,1,120,2,1
26,"201402",FORM12,2146,4035,5080,11,317271,5382,2427
26,"201402",FORM12400,4080,6701,8847,18,571179,9226,4222
26,"201402",FORM1240060,12066,17729,23972,11,33573,25023,10987
26,"201402",FORM1260,6,11,14,3,89,16,9
26,"201402",FORM6200,95,109,146,9,10790,160,85
26,"201402",FORM620060,1067,1543,2086,9,4260,2257,1121
26,"201402",SALM5060,138,287,374,3,865,384,225
26,"201403",BUDE200,353,282,586,8,40104,594,277
26,"201403",BUDE200100,0,3,3,1,66,3,1
26,"201403",BUDE400,267,214,421,5,24317,428,210
26,"201403",FENO100200,0,2,2,3,121,3,3
26,"201403",FORM12,2677,4925,6222,12,383481,6622,2881
26,"201403",FORM12400,5119,8438,10922,19,714806,11556,5041
26,"201403",FORM1240060,16151,23063,31343,13,45702,32424,15201
26,"201403",FORM1260,10,20,25,5,161,29,18
26,"201403",FORM6200,172,195,238,10,25625,288,132
26,"201403",FORM620060,1148,1725,2448,10,4553,2504,1154
26,"201403",SALM5060,247,483,645,4,1125,649,273
26,"201404",BUDE200,398,340,661,9,46081,670,311
26,"201404",BUDE400,328,265,525,6,31805,532,250
26,"201404",FENO100200,0,4,4,2,122,4,2
26,"201404",FORM12,2746,5134,6514,12,407914,6924,3158
26,"201404",FORM12400,5510,9223,11874,18,784606,12507,5745
26,"201404",FORM1240060,22426,31907,43040,12,59434,44443,18662
26,"201404",FORM1260,9,20,22,2,95,28,16
26,"201404",FORM6200,167,210,254,12,25623,303,162
26,"201404",FORM620060,1296,1839,2619,9,4895,2682,1192
26,"201404",SALM5060,247,497,658,4,1235,660,295
26,"201501",BUDE200,384,373,641,9,43449,648,306
26,"201501",BUDE400,318,293,542,5,30947,552,278
26,"201501",FENO100200,1,2,3,3,301,6,3
26,"201501",FORM12,3253,6031,7732,13,474752,8176,3499
26,"201501",FORM12400,6328,10477,13354,19,886175,14344,6617
26,"201501",FORM1240060,21877,31725,42546,12,62370,43758,19805
26,"201501",FORM1260,5,9,11,1,20,11,6
26,"201501",FORM6200,205,281,332,12,31517,392,204
26,"201501",FORM620060,1301,1850,2602,9,5029,2667,1247
26,"201501",SALM5060,221,440,608,3,1031,611,288
26,"201502",BUDE200,455,406,753,10,49564,763,347
26,"201502",BUDE200200,2,0,3,1,3,3,2
26,"201502",BUDE400,377,329,635,5,36383,648,301
26,"201502",FENO100200,0,2,2,2,180,3,2
26,"201502",FORM12,3443,6394,8083,14,492941,8545,3601
26,"201502",FORM12400,5805,10163,12541,20,809988,13662,6387
26,"201502",FORM1240060,25752,36846,49416,11,66922,51130,21582
26,"201502",FORM1260,21,34,33,2,43,41,22
26,"201502",FORM6200,254,378,414,11,41233,502,267
26,"201502",FORM620060,1419,2041,2835,10,4912,2907,1315
26,"201502",SALM5060,115,245,324,3,780,325,199
26,"201503",BUDE200,503,451,851,10,56800,864,387
26,"201503",BUDE200200,1,0,1,1,1,1,1
26,"201503",BUDE400,444,472,837,6,47120,848,425
26,"201503",FENO100200,1,1,2,2,2,2,2
26,"201503",FORM12,3562,6678,8297,13,509987,8886,3934
26,"201503",FORM12400,6993,12003,14505,20,958529,16188,7749
26,"201503",FORM1240060,28758,40892,54100,11,76385,56953,23855
26,"201503",FORM1260,45,63,67,2,81,79,37
26,"201503",FORM6200,402,551,627,12,52004,739,389
26,"201503",FORM620060,1598,2234,3043,10,5613,3195,1415
26,"201503",SALM5060,196,371,505,6,1108,505,276
26,"201504",BUDE200,556,540,943,11,60324,953,433
26,"201504",BUDE200100,0,1,1,1,1,1,1
26,"201504",BUDE400,461,572,871,6,50016,933,569
26,"201504",FENO100200,2,1,4,2,63,4,4
26,"201504",FORM12,3720,6808,8320,14,528367,9028,4193
26,"201504",FORM12400,8351,14114,16913,20,1164354,19026,8621
26,"201504",FORM1240060,27520,39981,52346,11,76792,55069,24952
26,"201504",FORM1260,33,52,45,2,70,69,36
26,"201504",FORM6200,528,699,791,12,61717,966,510
26,"201504",FORM620060,1281,1818,2456,11,4790,2608,1391
26,"201504",SALM5060,224,475,631,5,1528,631,300
26,"201601",BUDE200,519,511,842,11,51708,861,440
26,"201601",BUDE200100,0,4,4,2,63,4,2
26,"201601",BUDE400,544,655,945,6,61669,1057,518
26,"201601",FENO100200,24,33,51,3,1173,51,30
26,"201601",FORM12,4000,7297,8879,14,565088,9670,4430
26,"201601",FORM12400,9528,16092,19264,20,1316462,21582,9612
26,"201601",FORM1240060,22077,32309,41434,11,80220,44217,23926
26,"201601",FORM1260,52,86,70,2,168,108,56
26,"201601",FORM6200,684,856,852,12,74212,1205,595
26,"201601",FORM620060,1619,2413,3234,10,7814,3341,1621
26,"201601",SALM5060,201,395,548,4,3846,553,316
26,"201602",BUDE200,515,529,875,9,42766,880,404
26,"201602",BUDE200100,0,2,2,1,120,2,1
26,"201602",BUDE200200,0,0,2,1,2,2,1
26,"201602",BUDE400,432,490,766,6,41344,786,398
26,"201602",FENO100200,8,6,15,2,15,15,10
26,"201602",FORM12,3550,6502,7888,14,489105,8546,4190
26,"201602",FORM12400,7172,11813,14402,21,968367,16058,8102
26,"201602",FORM1240060,32903,47842,62549,11,81610,65498,27215
26,"201602",FORM1260,79,120,98,1,153,151,76
26,"201602",FORM6200,644,861,918,14,68443,1189,597
26,"201602",FORM620060,1763,2475,3349,10,7482,3481,1577
26,"201602",SALM5060,234,460,639,5,1102,644,291
26,"201603",BUDE200,587,566,951,10,56863,967,428
26,"201603",BUDE200100,1,0,1,1,60,1,1
26,"201603",BUDE200200,0,0,3,1,3,3,1
26,"201603",BUDE400,486,556,907,6,54192,935,418
26,"201603",FENO100200,4,2,9,3,10,9,4
26,"201603",FORM12,4215,7474,9191,13,565293,9819,4120
26,"201603",FORM12400,6957,10946,13233,21,864538,15097,7311
26,"201603",FORM1240060,33314,48447,63092,15,96767,66200,28824
26,"201603",FORM1260,39,67,48,2,77,77,62
26,"201603",FORM6200,597,748,886,15,32106,1052,517
26,"201603",FORM620060,1323,1743,2404,12,6314,2565,1361
26,"201603",SALM5060,245,466,672,4,1898,680,295
26,"201604",BUDE200,572,530,925,10,56479,938,433
26,"201604",BUDE200200,0,0,1,1,1,1,1
26,"201604",BUDE400,441,487,805,5,46448,831,382
26,"201604",FENO100200,2,3,6,2,6,6,4
26,"201604",FORM12,4506,7963,9802,14,596304,10384,4343
26,"201604",FORM12400,9058,14573,17327,21,1169555,19949,10877
26,"201604",FORM1240060,35934,52324,68253,12,106647,71076,30589
26,"201604",FORM1260,16,26,16,2,29,29,26
26,"201604",FORM6200,717,1001,1185,13,47283,1335,771
26,"201604",FORM620060,1452,1905,2578,11,8486,2755,1421
26,"201604",SALM5060,228,413,581,5,1008,593,275
26,"201701",BUDE200,540,510,886,10,54696,899,412
26,"201701",BUDE200100,1,1,1,1,3,1,1
26,"201701",BUDE400,438,524,858,5,48409,872,405
26,"201701",FENO100200,3,1,5,2,5,5,3
26,"201701",FORM12,3815,6755,8273,13,506417,8766,4175
26,"201701",FORM12400,13405,21782,26076,19,1425940,29375,13839
26,"201701",FORM1240060,28862,41631,53912,11,88989,56318,28658
26,"201701",FORM1260,88,147,105,2,174,171,72
26,"201701",FORM6200,849,1306,1539,12,98907,1726,1043
26,"201701",FORM620060,1420,1835,2455,11,7451,2661,1407
26,"201701",SALM5060,216,346,503,3,914,518,255
26,"201702",BUDE200,554,542,939,9,57313,948,425
26,"201702",BUDE400,539,572,958,5,57215,978,437
26,"201702",FENO100200,3,0,6,2,6,6,2
26,"201702",FORM12,4375,7721,9520,14,576401,10078,4452
26,"201702",FORM12400,13178,20564,25034,19,1263743,27962,12641
26,"201702",FORM1240060,35713,51673,67173,12,104257,69804,29294
26,"201702",FORM1260,47,83,51,1,97,94,63
26,"201702",FORM6200,1313,2099,2487,11,196035,2693,1269
26,"201702",FORM620060,1294,1688,2248,11,6613,2427,1088
26,"201702",SALM5060,174,291,406,5,674,414,235
26,"201703",BUDE200,613,606,1032,9,67860,1044,432
26,"201703",BUDE400,631,651,1098,6,64215,1110,470
26,"201703",FENO100200,3,0,5,2,5,5,2
26,"201703",FORM12,5372,9249,11487,14,698209,12117,4925
26,"201703",FORM12400,11103,17742,20997,22,980626,23771,11365
26,"201703",FORM1240060,38762,55597,72128,14,128588,75020,30900
26,"201703",FORM1260,0,9,3,2,16,11,5
26,"201703",FORM6200,1589,2513,2924,12,245815,3217,1432
26,"201703",FORM620060,1395,1861,2441,13,9687,2655,1252
26,"201703",SALM5060,76,110,160,6,483,165,93
26,"201704",BUDE200,479,497,826,10,44081,837,399
26,"201704",BUDE200100,0,0,1,1,1,1,1
26,"201704",BUDE400,601,628,1052,6,61407,1068,481
26,"201704",FENO100200,3,2,5,2,5,5,2
26,"201704",FORM12,4649,8232,10059,15,619013,10680,4930
26,"201704",FORM12400,12380,19827,22760,22,1154735,26413,12555
26,"201704",FORM1240060,31515,45875,59409,14,105705,61066,29364
26,"201704",FORM1260,44,56,81,2,1565,92,69
26,"201704",FORM6200,1490,2426,2765,13,262937,3099,1487
26,"201704",FORM620060,1420,1992,2527,10,7782,2733,1352
26,"201704",SALM5060,60,74,107,5,621,112,64
26,"201801",BUDE200,481,484,792,11,50312,801,391
26,"201801",BUDE200200,0,1,1,1,30,1,1
26,"201801",BUDE400,409,410,676,6,32339,697,390
26,"201801",FENO100200,1,5,7,2,125,7,3
26,"201801",FORM12,4716,8313,10013,13,623466,10750,5185
26,"201801",FORM12400,16041,26075,29525,19,1831413,34834,16287
26,"201801",FORM1240060,30569,44715,56677,14,96015,59752,32543
26,"201801",FORM1260,37,36,64,1,172,65,63
26,"201801",FORM6200,1503,2314,2652,12,251999,2992,1588
26,"201801",FORM620060,1100,1578,1925,11,5001,2095,1215
26,"201801",SALM5060,27,31,39,4,224,42,29
26,"201802",BUDE200,609,615,1001,8,63935,1015,442
26,"201802",BUDE200100,1,0,1,1,60,1,1
26,"201802",BUDE200200,0,2,0,1,120,2,1
26,"201802",BUDE400,587,603,1007,6,56343,1030,457
26,"201802",FENO100200,6,7,6,3,7,7,4
26,"201802",FORM12,5372,9526,11468,12,704202,12134,5348
26,"201802",FORM12400,13783,22029,25627,18,1600485,29489,14449
26,"201802",FORM1240060,44925,65271,83729,15,127470,87169,36065
26,"201802",FORM1260,152,159,291,1,714,296,178
26,"201802",FORM6200,1373,1996,2355,11,185773,2627,1484
26,"201802",FORM620060,1415,1905,2459,10,4714,2634,1257
26,"201802",SALM5060,39,35,58,3,243,60,29
26,"201803",BUDE200,613,611,975,11,64858,996,442
26,"201803",BUDE200200,1,5,4,2,64,5,3
26,"201803",BUDE400,668,661,1097,7,65379,1134,470
26,"201803",FENO100200,8,11,11,3,73,14,5
26,"201803",FORM12,5929,10582,12603,14,791841,13427,5967
26,"201803",FORM12400,18252,29754,34419,20,2317944,39682,17147
26,"201803",FORM1240060,45583,66016,84587,14,137675,88188,37131
26,"201803",FORM1260,210,217,386,2,1311,397,230
26,"201803",FORM6200,2124,3181,3676,12,330767,4127,1724
26,"201803",FORM620060,1253,1670,2200,11,4427,2343,1170
26,"201803",SALM5060,27,23,40,1,43,43,20
26,"201804",BUDE200,505,517,830,12,53003,844,437
26,"201804",BUDE200200,3,7,6,2,66,7,3
26,"201804",BUDE400,682,682,1106,5,65740,1139,499
26,"201804",FENO100200,7,7,5,3,67,8,4
26,"201804",FORM12,5198,9363,11042,14,699707,11852,5828
26,"201804",FORM12400,17505,27982,32269,20,2209859,37282,17481
26,"201804",FORM1240060,35468,52258,65867,14,116434,69406,36052
26,"201804",FORM1260,125,158,251,2,957,261,185
26,"201804",FORM6200,2212,3341,3804,12,350265,4279,1835
26,"201804",FORM620060,821,1028,1268,12,3119,1441,762
26,"201804",SALM5060,16,15,22,2,25,25,17
26,"201901",BUDE200,676,655,1059,11,70237,1076,461
26,"201901",BUDE200200,8,11,11,1,11,11,4
26,"201901",BUDE400,484,475,800,7,28658,826,401
26,"201901",FENO100200,9,11,8,3,188,11,4
26,"201901",FORM12,6163,10900,12906,13,799753,13879,6437
26,"201901",FORM12400,13946,21939,25345,20,1592454,29132,12948
26,"201901",FORM1240060,51498,75449,94351,15,143794,99613,40918
26,"201901",FORM1260,206,256,393,3,6469,402,271
26,"201901",FORM6200,1302,1929,2166,12,176920,2477,1474
26,"201901",FORM620060,919,1156,1415,13,3257,1590,927
26,"201901",SALM5060,6,11,11,2,71,11,5
26,"201902",BUDE200,669,665,1075,10,71033,1084,480
26,"201902",BUDE200200,5,7,7,1,7,7,3
26,"201902",BUDE400,530,549,885,7,33991,910,435
26,"201902",FENO100200,9,9,7,2,127,9,3
26,"201902",FORM12,6639,11783,13966,14,857576,14880,6822
26,"201902",FORM12400,15024,23559,27284,21,1719496,31478,13688
26,"201902",FORM1240060,52170,76576,95990,15,143032,100587,43376
26,"201902",FORM1260,132,178,270,3,3821,270,205
26,"201902",FORM6200,685,894,1096,12,38766,1207,563
