"co_pcdt","sg_procedimento","nu_ano_competencia","qt_paciente_tempo","qt_registros_avg","qt_registros_std","co_seq_pcdt_ano","qt_acum","sg_abc"
14,METO25,2011,146.33333333333337,5.2732732732732733,3.9607000613908651,2,0.2915195440748312,C
14,CICLOSP50,2011,82.75000000000004,6.4901960784313725,4.1677294826137262,3,0.18274174564826862,C
14,CICLOSP100,2011,54.5,5.8918918918918919,4.1764520639834767,4,0.12122901567242768,C
14,HIDR400,2011,43.333333333333336,4.1600000000000000,2.9495762407505252,5,0.0807160998575234,C
14,IMUN50,2011,36.83333333333338,3.4531250000000000,2.9076585677236406,6,0.048503995539862496,C
14,METO252,2011,12.000000000000002,3.6923076923076923,2.5665238230752808,7,0.021123706869850704,C
14,CICLOSP25,2011,7.083333333333334,8.5000000000000000,4.7900359543999713,8,0.012203431828036918,C
14,CICLOSP10050,2011,5.666666666666667,5.2307692307692308,2.3858557568108958,9,0.0069379916991885015,C
14,IMUN25,2011,2.7500000000000004,1.5000000000000000,0.80178372573727315405,10,0.002725639596109768,C
14,CICLOSP10,2011,0.5833333333333333,1.4000000000000000,0.89442719099991587856,11,0.0006814098990274419,C
14,IMUN10,2011,0.16666666666666666,1.00000000000000000000,0,12,0.00024778541782816073,C
14,IMUN05,2011,0.16666666666666666,2.0000000000000000,,12,0.00024778541782816073,C
14,AZAT50,2012,919.9999999999986,6.5248226950354610,3.8751934727312726,1,1,A
14,METO25,2012,166.41666666666669,6.2018633540372671,3.9157318624559688,2,0.3434823977164609,C
14,HIDR400,2012,99.58333333333333,5.5324074074074074,4.2839740016952354,3,0.22472645099904875,C
14,CICLOSP50,2012,75.66666666666666,6.3943661971830986,4.0087806930649624,4,0.15366317792578513,C
14,CICLOSP100,2012,50.833333333333336,6.2886597938144330,3.9711426852738651,5,0.09966698382492875,C
14,IMUN50,2012,48.41666666666668,4.0629370629370629,3.1605329894973683,6,0.06339200761179836,C
14,METO252,2012,27.999999999999996,4.6666666666666667,3.1756112863909401,7,0.028841579448144652,C
14,CICLOSP25,2012,7,6.0000000000000000,5.2035490847039270,8,0.008860608943862997,C
14,CICLOSP10050,2012,4.833333333333333,4.8333333333333333,2.8867513459481288,9,0.0038653663177925825,C
14,IMUN05,2012,0.3333333333333333,1.3333333333333333,0.57735026918962576451,10,0.00041627021883920115,C
14,IMUN10,2012,0.16666666666666666,2.0000000000000000,,11,0.00017840152235965763,C
14,IMUN25,2012,0.08333333333333333,1.00000000000000000000,,12,0.00005946717411988588,C
14,AZAT50,2013,881.6666666666653,6.3966142684401451,3.8813171126148803,1,1,A
14,METO25,2013,190.41666666666669,6.0933333333333333,3.7085438763360273,2,0.399375532216861,C
14,HIDR400,2013,135.5,6.4780876494023904,4.5565906035419566,3,0.2696565427192736,C
14,CICLOSP50,2013,76.08333333333334,6.2534246575342466,3.7172693794117142,4,0.17734885041158122,C
14,IMUN50,2013,74.41666666666669,4.2122641509433962,3.6593372831285361,5,0.12551802441101348,C
14,METO252,2013,46.916666666666664,5.7448979591836735,3.3284503824217081,6,0.07482259437979003,C
14,CICLOSP100,2013,46.58333333333334,5.7040816326530612,3.7833307304474218,7,0.0428611978427477,C
14,CICLOSP25,2013,8.25,5.8235294117647059,4.1266707846284373,8,0.011126880499574235,C
14,CICLOSP10050,2013,7.666666666666666,5.1111111111111111,2.7200538249191901,9,0.005506670451319902,C
14,IMUN10,2013,0.16666666666666666,1.00000000000000000000,0,10,0.0002838489923360774,C
14,IMUN05,2013,0.16666666666666666,2.0000000000000000,,10,0.0002838489923360774,C
14,IMUN25,2013,0.08333333333333333,1.00000000000000000000,,11,0.00005676979846721549,C
14,AZAT50,2014,917.1666666666664,6.7109756097560976,3.9012366774913537,1,1.0000000000000002,A
14,METO25,2014,221.83333333333343,6.2341920374707260,4.0171524250677281,2,0.41216685360252114,C
14,HIDR400,2014,154.5833333333333,7.1346153846153846,4.5704643789383852,3,0.26998878384874225,C
14,IMUN50,2014,82.24999999999999,4.0121951219512195,3.5725503464749880,4,0.17091278107140953,C
14,CICLOSP50,2014,61.83333333333334,5.3381294964028777,3.7543288190647193,5,0.11819687015969667,C
14,CICLOSP100,2014,53.916666666666664,6.0467289719626168,3.7426233801270282,6,0.07856646904876358,C
14,METO252,2014,53.75,5.1600000000000000,2.8860062817091227,7,0.04401004112588796,C
14,CICLOSP25,2014,7.583333333333333,5.0555555555555556,4.3314475534740960,8,0.009560433691181971,C
14,CICLOSP10050,2014,6.333333333333332,4.4705882352941176,3.4481452815032230,9,0.004700101479463762,C
14,IMUN05,2014,0.9166666666666666,1.5714285714285714,1.1338934190276817,10,0.0006409229290177857,C
14,IMUN60,2014,0.08333333333333333,1.00000000000000000000,,11,0.00005341024408481548,C
14,AZAT50,2015,890.1666666666673,6.9139158576051780,3.8388482264021204,1,1,A
14,METO25,2015,247.08333333333354,6.0386965376782077,3.8311997283805356,2,0.4524017019531449,C
14,HIDR400,2015,170.66666666666666,7.6992481203007519,5.0499168121764257,3,0.30040498282667744,C
14,IMUN50,2015,113.75,4.4032258064516129,3.4531523866109811,4,0.19541702978417994,C
14,CICLOSP100,2015,64.91666666666667,6.2320000000000000,4.2066307106143595,5,0.12544214897216377,C
14,CICLOSP50,2015,60.333333333333336,5.4848484848484848,3.9471409084188668,6,0.08550776644281535,C
14,METO252,2015,56.33333333333332,5.3228346456692913,3.0883341422242909,7,0.04839288460552619,C
14,CICLOSP10050,2015,13.583333333333332,6.5200000000000000,3.6642416223096788,8,0.013738657917670573,C
14,CICLOSP25,2015,7.833333333333334,5.5294117647058824,3.5902236535281394,9,0.00538268313938586,C
14,IMUN05,2015,0.6666666666666666,2.6666666666666667,1.1547005383792515,10,0.0005639001384118518,C
14,CICLOSP10,2015,0.25,3.0000000000000000,,11,0.00015379094683959596,C
14,AZAT50,2016,857.7500000000005,6.6065468549422336,3.9106768220113536,1,1,A
14,METO25,2016,246.50000000000009,6.0864197530864198,3.7915724155298616,2,0.46740142812791047,C
14,HIDR400,2016,195.50000000000014,7.0662650602409639,4.6263863501277795,3,0.3143433716237192,C
14,IMUN50,2016,118.24999999999991,4.4622641509433962,3.6369325176865819,4,0.1929524992238434,C
14,CICLOSP50,2016,67.83333333333329,5.8561151079136691,4.1381245333267608,5,0.11952809686432778,C
14,CICLOSP100,2016,58.666666666666664,5.9159663865546218,3.6443125689978181,6,0.07740867225499325,C
14,METO252,2016,40.75000000000001,4.6132075471698113,3.7021763347599724,7,0.04098106178205525,C
14,CICLOSP25,2016,12.416666666666666,5.7307692307692308,3.8632389758614965,8,0.015678360757528712,C
14,CICLOSP10050,2016,11.333333333333334,5.6666666666666667,3.6315844747302037,9,0.007968539790955187,C
14,CICLOSP10,2016,0.75,4.5000000000000000,2.1213203435596426,10,0.0009313877677739827,C
14,IMUN05,2016,0.5833333333333333,1.4000000000000000,0.54772255750516611346,11,0.00046569388388699136,C
14,IMUN60,2016,0.16666666666666666,2.0000000000000000,,12,0.00010348752975266476,C
14,AZAT50,2017,858.9166666666669,6.7988126649076517,3.8592085119205153,1,1,A
14,METO25,2017,275.33333333333326,6.0182149362477231,3.6940023026674290,2,0.4979053000779423,C
14,HIDR400,2017,232,7.3070866141732283,4.8960432107392201,3,0.3369544037412315,C
14,IMUN50,2017,127.33333333333327,4.6727828746177370,3.6267529155403830,4,0.2013347622759158,C
14,CICLOSP50,2017,71.24999999999999,5.7770270270270270,3.9945897866852888,5,0.12689984411535465,C
14,CICLOSP100,2017,62.500000000000014,6.0975609756097561,4.0110802153786851,6,0.08524941543257991,C
14,METO252,2017,60.416666666666664,5.5343511450381679,3.5285597626830131,7,0.04871395167575994,C
14,CICLOSP25,2017,12.833333333333332,4.5294117647058824,3.8943260522290014,8,0.013396336710833984,C
14,CICLOSP10050,2017,8.166666666666666,5.1578947368421053,4.0587786599574897,9,0.005894388152766953,C
14,IMUN60,2017,1.3333333333333333,3.2000000000000000,2.2803508501982760,10,0.0011204208885424785,C
14,IMUN05,2017,0.3333333333333333,2.0000000000000000,0,11,0.0003409976617303196,C
14,CICLOSP10,2017,0.25,3.0000000000000000,,12,0.00014614185502727982,C
14,AZAT50,2018,831.4166666666672,6.4450904392764858,3.5849946458925904,1,0.9999999999999999,A
14,HIDR400,2018,268,7.2107623318385650,4.6938133656895899,2,0.5078190518474667,B
14,METO25,2018,251.33333333333357,5.2819614711033275,3.3627485111720907,3,0.34916876325785595,C
14,IMUN50,2018,131.83333333333331,4.3944444444444444,3.5506635140016638,4,0.20038478614769856,C
14,METO252,2018,65.24999999999999,5.1854304635761589,3.2339943795249733,5,0.12234226234522216,C
14,CICLOSP50,2018,64.16666666666664,5.5797101449275362,3.5139172605385756,6,0.0837156529031621,C
14,CICLOSP100,2018,57.75000000000001,6.2432432432432432,4.0231516732220506,7,0.04573035370726652,C
14,CICLOSP25,2018,9.416666666666666,5.3809523809523810,3.5563491177918750,8,0.01154358443096048,C
14,CICLOSP10050,2018,8.416666666666668,5.3157894736842105,3.5442070352579475,9,0.0059691184450693085,C
14,IMUN60,2018,1.4166666666666665,2.8333333333333333,1.9407902170679516,10,0.00098663114794534,C
14,IMUN05,2018,0.25,1.5000000000000000,0.70710678118654752440,11,0.000147994672191801,C
14,AZAT50,2019,371.1666666666668,4.0017969451931716,1.8245913127962840,1,1,A
14,HIDR400,2019,141.5,4.5039787798408488,2.4300008929986094,2,0.5344899665551839,B
14,METO25,2019,124.83333333333333,3.4837209302325581,1.7363426762319971,3,0.3570234113712374,C
14,IMUN50,2019,64.08333333333336,3.0275590551181102,2.0106505806251552,4,0.20045986622073575,C
14,METO252,2019,33.833333333333314,3.1968503937007874,1.8259129922365134,5,0.12008779264214042,C
14,CICLOSP50,2019,29.583333333333318,3.5148514851485149,1.8847485847514974,6,0.07765468227424747,C
14,CICLOSP100,2019,22.416666666666668,3.4935064935064935,2.1002717657695774,7,0.040551839464882944,C
14,CICLOSP10050,2019,5.166666666666666,2.9523809523809524,2.2243244025139516,8,0.012437290969899664,C
14,CICLOSP25,2019,4.083333333333333,3.2666666666666667,1.7915143899851348,9,0.005957357859531772,C
14,IMUN05,2019,0.41666666666666663,1.6666666666666667,0.57735026918962576451,10,0.0008361204013377926,C
14,IMUN60,2019,0.25,3.0000000000000000,,11,0.00031354515050167225,C
15,DESM0125,2008,2404.4166666666724,8.4217746643315820,4.3756304441707068,1,0.9999999999999998,A
15,SOMA4,2008,0.6666666666666666,2.6666666666666667,0.57735026918962576451,2,0.0008657109218089873,C
15,CABE05,2008,0.3333333333333333,2.0000000000000000,1.4142135623730950,3,0.0005886834268301114,C
15,BROM25,2008,0.3333333333333333,1.00000000000000000000,0,3,0.0005886834268301114,C
15,RISP1,2008,0.25,3.0000000000000000,,4,0.0003116559318512354,C
15,CALC025,2008,0.16666666666666666,2.0000000000000000,,5,0.00020777062123415694,C
15,LEUP375,2008,0.08333333333333333,1.00000000000000000000,,6,0.00013851374748943796,C
15,SEVE800,2008,0.08333333333333333,1.00000000000000000000,,6,0.00013851374748943796,C
15,LEVO25,2008,0.08333333333333333,1.00000000000000000000,,6,0.00013851374748943796,C
15,CICLOSP50,2008,0.08333333333333333,1.00000000000000000000,,6,0.00013851374748943796,C
15,DESM0125,2009,2676.583333333342,8.9768026830631638,4.5820288859809390,1,1,A
15,DESM0125,2010,2588.500000000005,8.4247355573637103,3.3813050916684735,1,0.9999999999999999,A
15,SOMA4,2010,4.333333333333332,1.4444444444444444,0.80868303677538208162,2,0.0026649542462674524,C
15,,2010,1.25,1.1538461538461538,0.37553380809940537981,3,0.000995344357039651,C
15,ATOR10,2010,0.41666666666666663,1.00000000000000000000,0,4,0.0005137261197624006,C
15,SOMA12,2010,0.25,1.00000000000000000000,0,5,0.0003531867073366504,C
15,CABE05,2010,0.16666666666666666,1.00000000000000000000,0,6,0.0002568630598812003,C
15,CIPR100,2010,0.16666666666666666,1.00000000000000000000,0,6,0.0002568630598812003,C
15,ISOT20,2010,0.08333333333333333,1.00000000000000000000,,7,0.00012843152994060014,C
15,FLUD01,2010,0.08333333333333333,1.00000000000000000000,,7,0.00012843152994060014,C
15,ALFA4000,2010,0.08333333333333333,1.00000000000000000000,,7,0.00012843152994060014,C
15,OCTR10,2010,0.08333333333333333,1.00000000000000000000,,7,0.00012843152994060014,C
15,DESM0125,2011,2751.8333333333308,8.4390493227702530,3.3430219598438380,1,1,A
15,DESM0125,2012,2827.1666666666606,8.2968941061384202,3.3340432014692310,1,1,A
15,DESM0125,2013,2731.250000000006,7.7592329545454545,3.3802416489362278,1,1,A
15,DESM0125,2014,2901.7499999999955,7.8709312839059675,3.4198057864816045,1,1,A
15,DESM0125,2015,3105.9999999999955,8.0085947571981092,3.3400208933416498,1,1,A
15,DESM0125,2016,3199.4166666666615,8.0052126772310259,3.2509522045551880,1,1,A
15,DESM0125,2017,3069.750000000006,7.4750405844155844,3.3282905158111033,1,1,A
15,DESM0125,2018,3094.0000000000005,7.2742946708463950,3.1285724228190151,1,1,A
15,DESM0125,2019,1817.250000000009,4.4990715906746441,1.5210549957427190,1,1,A
16,ATOR20,2008,47776.7500000007,6.2232944369063772,4.5291207590640065,1,0.9999999999999999,A
16,SINV20,2008,44738.41666666729,5.6985564165162934,4.1155624368749828,2,0.755958639207447,B
16,ATOR10,2008,37865.166666666126,6.3858056355842878,4.4107691696973112,3,0.5274369402003452,B
16,SINV10,2008,20294.08333333244,5.4610261470152935,4.5382997364261489,4,0.33402347444618896,C
16,SINV40,2008,15276.666666667179,5.3794236750983039,3.9087744657092737,5,0.23036226449147573,C
16,CIPR100,2008,9172.583333333323,5.5967356485483297,4.5998129067395634,6,0.1523297796173971,C
16,BEZA200,2008,4539.66666666669,4.8735015208445160,4.2649474122568996,7,0.10547666134020743,C
16,BEZA400,2008,4286.500000000023,4.6516549104720564,3.5156232748267561,8,0.08228826047832555,C
16,FENO200,2008,2275.666666666661,5.0579736988331172,3.7289325279162653,9,0.0603930228776669,C
16,PRAV20,2008,2185.66666666666,6.3598448108632396,5.2627307802839381,10,0.0487690260582186,C
16,GENF600,2008,2065.9166666666665,4.7519647306881349,3.4992068109079097,11,0.03760474494717092,C
16,GENF900,2008,1546.416666666667,5.4983703703703704,3.8829091049215538,12,0.027052141125911817,C
16,PRAV40,2008,1135.1666666666658,5.6569767441860465,4.2697116280936803,13,0.019153118532587415,C
16,FENO250,2008,870.0833333333334,4.6632425189816883,3.4084532498539223,14,0.013354741329038088,C
16,LOVA20,2008,626.3333333333345,4.7329974811083123,3.8195589016131433,15,0.008910397151805773,C
16,SINV80,2008,463.4999999999994,4.0867009551800147,4.0665212484607664,16,0.005711116351491805,C
16,PRAV10,2008,325.66666666666674,5.4353268428372740,5.0339713216978886,17,0.003343580453228602,C
16,LOVA40,2008,104.33333333333337,6.0483091787439614,4.1544904400619129,18,0.0016800906491270897,C
16,FLUV40,2008,75.0833333333333,6.0469798657718121,4.5281933192034061,19,0.0011471609575367384,C
16,SINV5,2008,38.75,4.6039603960396040,4.7160984042337201,20,0.0007636388711765896,C
16,ALEN10,2008,14.333333333333337,1.6074766355140187,0.71052743292537047549,21,0.0005657057189485438,C
16,FLUV20,2008,11.91666666666667,2.5535714285714286,2.2067635113000203,22,0.000492491735758815,C
16,ETOF500,2008,9.666666666666668,4.0000000000000000,3.7129118338191503,23,0.0004316219706650289,C
16,CALC025,2008,9.66666666666666,1.6571428571428571,0.88277747266940834172,24,0.0003822450982812583,C
16,ALFA4000,2008,7.083333333333333,1.4406779661016949,0.67648142520254596907,25,0.0003328682258974878,C
16,MICO500,2008,5.416666666666666,1.6250000000000000,0.77418277839214064951,26,0.00029668689699558696,C
16,AZAT50,2008,4.833333333333332,1.7575757575757576,0.66286796527961689841,27,0.0002690188219529569,C
16,LOVA10,2008,4.500000000000001,1.8000000000000000,1.1566896880679617,28,0.00024433038576107165,C
16,CICLOSP50,2008,3.416666666666667,1.2058823529411765,0.41042563012190474901,29,0.0002213446003410405,C
16,CICLOSP100,2008,3.3333333333333344,1.2903225806451613,0.69250985009104258919,30,0.0002038924299295354,C
16,LEVO100,2008,3.25,1.9500000000000000,0.88704120832301691594,31,0.0001868659222109938,C
16,CICLOSP25,2008,3.000000000000001,1.4400000000000000,0.71180521680208741406,32,0.00017026507718541576,C
16,SACA1005,2008,2.916666666666667,1.4583333333333333,0.50897737770405155171,33,0.00015494122023872834,C
16,MICO360,2008,2.1666666666666665,1.4444444444444444,0.51130999256491362467,34,0.00014004302598500447,C
16,RALO60,2008,1.75,1.9090909090909091,0.94387980744853892074,35,0.00012897579596795244,C
16,CALC200,2008,1.5833333333333333,1.7272727272727273,1.0090499582190260,36,0.0001200368794157181,C
16,TACR1,2008,1.2499999999999998,1.5000000000000000,0.52704627669472988867,37,0.00011194928824941085,C
16,RISP1,2008,1.1666666666666665,2.0000000000000000,0.57735026918962576451,38,0.00010556434785495776,C
16,LEFL20,2008,1.1666666666666665,2.0000000000000000,1.00000000000000000000,38,0.00010556434785495776,C
16,LEVO25,2008,1.0833333333333333,1.6250000000000000,1.1877349391654207,39,0.00009364579245197867,C
16,SULF500,2008,1,2.4000000000000000,1.3416407864998738,40,0.00008811217744345266,C
16,LEVO25025,2008,0.9999999999999999,2.0000000000000000,0.63245553203367586640,41,0.00008300422512789019,C
16,CLOZ100,2008,0.9166666666666666,1.8333333333333333,0.40824829046386301637,42,0.00007789627281232772,C
16,SIRO1,2008,0.8333333333333334,2.0000000000000000,1.2247448713915890,43,0.00007321398318972879,C
16,LEVO50,2008,0.8333333333333333,2.0000000000000000,0.70710678118654752440,44,0.00006895735626009339,C
16,FORM1240060,2008,0.75,1.5000000000000000,1.2247448713915890,45,0.00006470072933045799,C
16,RISP2,2008,0.6666666666666667,2.0000000000000000,1.4142135623730950,46,0.00006086976509378614,C
16,BROM25,2008,0.6666666666666666,2.0000000000000000,0.81649658092772603273,47,0.00005746446355007782,C
16,RIVA3,2008,0.5833333333333334,1.4000000000000000,0.54772255750516611346,48,0.000054059162006369507,C
16,RIVA15,2008,0.5,2.0000000000000000,0,49,0.000051079523155624734,C
16,LEVO20050,2008,0.49999999999999994,2.0000000000000000,1.7320508075688773,50,0.0000485255469978435,C
16,OLAN10,2008,0.49999999999999994,2.0000000000000000,1.7320508075688773,50,0.0000485255469978435,C
16,LEVO10025,2008,0.49999999999999994,1.2000000000000000,0.44721359549995793928,50,0.0000485255469978435,C
16,MICO180,2008,0.41666666666666663,1.2500000000000000,0.50000000000000000000,51,0.00004086361852449979,C
16,HIDR400,2008,0.41666666666666663,1.6666666666666667,0.57735026918962576451,51,0.00004086361852449979,C
16,SIRO160,2008,0.41666666666666663,1.6666666666666667,0.57735026918962576451,51,0.00004086361852449979,C
16,RIVA45,2008,0.41666666666666663,2.5000000000000000,2.1213203435596426,51,0.00004086361852449979,C
16,SEVE800,2008,0.41666666666666663,1.00000000000000000000,0,51,0.00004086361852449979,C
16,CABE05,2008,0.41666666666666663,1.2500000000000000,0.50000000000000000000,51,0.00004086361852449979,C
16,PENI250,2008,0.3333333333333333,2.0000000000000000,1.4142135623730950,52,0.000028093737735593606,C
16,SALB100200,2008,0.3333333333333333,4.0000000000000000,,52,0.000028093737735593606,C
16,SELE5,2008,0.3333333333333333,2.0000000000000000,0,52,0.000028093737735593606,C
16,GABA400,2008,0.3333333333333333,1.3333333333333333,0.57735026918962576451,52,0.000028093737735593606,C
16,ACIT25,2008,0.3333333333333333,2.0000000000000000,1.4142135623730950,52,0.000028093737735593606,C
16,OLAN5,2008,0.25,1.00000000000000000000,0,53,0.000019580483876322815,C
16,SIRO2,2008,0.25,1.00000000000000000000,0,53,0.000019580483876322815,C
16,TACR5,2008,0.25,1.5000000000000000,0.70710678118654752440,53,0.000019580483876322815,C
16,GABA300,2008,0.16666666666666666,2.0000000000000000,,54,0.00001574951963965096,C
16,FORM12400,2008,0.16666666666666666,1.00000000000000000000,0,54,0.00001574951963965096,C
16,PRAM1,2008,0.16666666666666666,1.00000000000000000000,0,54,0.00001574951963965096,C
16,INFL1010,2008,0.16666666666666666,2.0000000000000000,,54,0.00001574951963965096,C
16,FLUD01,2008,0.16666666666666666,1.00000000000000000000,0,54,0.00001574951963965096,C
16,FORM620060,2008,0.16666666666666666,2.0000000000000000,,54,0.00001574951963965096,C
16,ZIPR80,2008,0.16666666666666666,2.0000000000000000,,54,0.00001574951963965096,C
16,FORM12,2008,0.16666666666666666,2.0000000000000000,,54,0.00001574951963965096,C
16,DANA100,2008,0.16666666666666666,2.0000000000000000,,54,0.00001574951963965096,C
16,QUET200,2008,0.16666666666666666,2.0000000000000000,,54,0.00001574951963965096,C
16,BUDE200100,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,MESA800,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,CODE30,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,MORF10,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,MORF1060,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,ALFA3000,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,ALFA23000000,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,ALEN70,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,BIPE2,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,OCTR30,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,ISOT20,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,PRAM0125,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,TOPI25,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,ENTA200,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,BETA1600000022,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,RISE5,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,IMUN50,2008,0.08333333333333333,1.00000000000000000000,,55,0.00000723626578038017,C
16,ATOR20,2009,70375.33333333356,6.6632265801910984,4.7896814721237001,1,1.0000000000000002,A
16,SINV20,2009,48673.58333333493,5.8352281809462916,4.1773001853932559,2,0.6978807391208066,B
16,ATOR10,2009,43455.91666666578,6.5354613928889223,4.4980610380198666,3,0.488926460334552,C
16,SINV10,2009,19268.916666666173,5.2915989656040460,4.3171866590979849,4,0.3023714729219048,C
16,SINV40,2009,13599.916666666775,5.3683881578947368,3.7872177853790165,5,0.21965057363035465,C
16,CIPR100,2009,13062.333333333487,5.8044065913719682,4.5437148052076348,6,0.1612665265965647,C
16,BEZA200,2009,6231.66666666661,5.6094816592903758,4.3751237171941911,7,0.10519030919049885,C
16,BEZA400,2009,4710.749999999975,5.4454291494075715,4.0194413814119590,8,0.07843794528393853,C
16,FENO200,2009,3062.7500000000073,5.2594447624499141,3.7435049739333579,9,0.05821483242924538,C
16,GENF600,2009,2659.666666666656,5.4232795242141037,3.7644940992715724,10,0.045066535683353136,C
16,PRAV20,2009,2332.3333333333303,7.1143873919674631,5.7191789000275090,11,0.03364866397378128,C
16,GENF900,2009,1867.7499999999977,5.7219811079908093,3.9344162998702718,12,0.02363602475183937,C
16,FENO250,2009,1525.9166666666672,5.0751108647450111,3.6712206541034328,13,0.015617828279015873,C
16,PRAV40,2009,765.2500000000001,5.7429643527204503,4.1961719211198388,14,0.009067112372449539,C
16,SINV80,2009,609.7499999999974,4.4615853658536585,4.0605228940748691,15,0.005781916360762649,C
16,PRAV10,2009,341.8333333333332,6.3010752688172043,5.5943638185521943,16,0.0031642773302156743,C
16,LOVA20,2009,210.4166666666668,4.6586715867158672,3.6978922516096474,17,0.001696796763958502,C
16,LOVA40,2009,81.24999999999997,5.1861702127659574,3.8421278937095971,18,0.0007934841287075596,C
16,FLUV40,2009,64.16666666666666,7.6237623762376238,4.5163070868764335,19,0.00044468023984828525,C
16,SINV5,2009,19.749999999999993,4.3090909090909091,4.7876102724858590,20,0.00016921460454403776,C
16,LOVA10,2009,11.25,2.7551020408163265,1.9846348556356864,21,0.00008442842848286029,C
16,FLUV20,2009,6.916666666666666,3.3200000000000000,2.6882460204874603,22,0.000036132505410037666,C
16,ETOF500,2009,1.5000000000000002,3.0000000000000000,1.2649110640673517,23,0.000006439456409709684,C
16,ATOR20,2010,84436.41666666519,6.4128924050632911,3.7257664401430929,1,1,A
16,ATOR10,2010,40771.99999999914,6.0081785025726671,3.6966836490223360,2,0.5407311952337915,B
16,CIPR100,2010,16315.833333333423,5.8707646176911544,4.0500963350660572,3,0.3189630477074641,C
16,SINV20,2010,11383.41666666737,2.1949224712782197,1.0996585339532172,4,0.23021753280307547,C
16,BEZA200,2010,6136.9166666667,5.7340963949233045,3.8577628833501158,5,0.16830054990581272,C
16,BEZA400,2010,4911.999999999983,5.3251422892763574,3.5076818597692679,6,0.1349204694415199,C
16,FENO200,2010,3833.9166666666547,5.9134961439588689,3.7461345361020768,7,0.10820298831110345,C
16,SINV10,2010,3057.416666666756,2.0959154527277921,1.11034168538303920061,8,0.08734944674000088,C
16,SINV40,2010,2529.0833333333703,1.8940897459901392,0.94404923275881350754,9,0.07071946463505582,C
16,GENF600,2010,2407.9166666666592,5.0199791521890202,3.2338538952885113,10,0.056963207258104415,C
16,FENO250,2010,2124.5000000000036,5.0633565044687190,3.4353900654341201,11,0.043866002839276656,C
16,GENF900,2010,1869.166666666666,5.7868937048503612,3.6017907445873642,12,0.032310365896774614,C
16,PRAV20,2010,1638.6666666666638,5.9139849624060150,3.8232378848250508,13,0.02214354481650787,C
16,PRAV40,2010,845.6666666666663,6.7518296739853626,3.6298834105471587,14,0.013230465470883041,C
16,ATOR40,2010,698.1666666666707,2.1140550088316932,1.2907122827618499,15,0.008630692830555495,C
16,PRAV10,2010,250.666666666667,5.2495636998254799,3.6329187419392056,16,0.00483320611586645,C
16,ATOR80,2010,202.00000000000114,2.3041825095057034,1.3111037167945045,17,0.003469773311165495,C
16,LOVA20,2010,148.24999999999983,5.4403669724770642,3.6480884800357626,18,0.0023710495350367953,C
16,SINV80,2010,113.91666666666666,2.0494752623688156,1.1914153117018856,19,0.0015646841894373965,C
16,LOVA40,2010,50.50000000000001,5.1794871794871795,3.2366846187039767,20,0.0009450656242691112,C
16,FLUV40,2010,41.75,4.5135135135135135,3.0625742732807607,21,0.0006703846802369378,C
16,,2010,17.58333333333335,1.1722222222222222,0.37862667976769102565,22,0.00044329696908162623,C
16,SINV5,2010,6.499999999999996,1.7333333333333333,1.3382485161243747,23,0.0003476572344433612,C
16,MICO500,2010,5.083333333333333,2.5416666666666667,0.72106000875924609689,24,0.00031230226144912107,C
16,CICLOSP50,2010,4.666666666666667,2.5454545454545455,0.80043278336949736197,25,0.00028465285949208713,C
16,CICLOSP25,2010,4.333333333333334,2.4761904761904762,0.81357529578076662785,26,0.0002592698019577609,C
16,MICO360,2010,4.083333333333334,2.2272727272727273,0.97256745055931513395,27,0.00023569981996160084,C
16,ALFA4000,2010,4.000000000000001,1.7142857142857143,1.0837911120705754,28,0.00021348964461906538,C
16,LOVA10,2010,2.9166666666666665,2.3333333333333333,1.3972762620115438,29,0.00019173273816107145,C
16,TACR1,2010,2.8333333333333335,2.1250000000000000,0.95742710775633810998,30,0.00017586832720211754,C
16,MICO180,2010,2.25,1.9285714285714286,0.99724896315087462992,31,0.00016045718512770518,C
16,FORM12400,2010,2.083333333333333,1.7857142857142857,1.1217137594956024,32,0.0001482189252450836,C
16,SIRO1,2010,1.9166666666666667,2.3000000000000000,0.82327260234856460197,33,0.0001368872031315451,C
